location_id,location_name,parameter,value,unit,datetimeUtc,datetimeLocal,timezone,latitude,longitude,country_iso,isMobile,isMonitor,owner_name,provider
2812665,"VLSB","pm25",4.43,"µg/m³","2024-04-27T19:12:39Z","2024-04-27T12:12:39-07:00","America/Los_Angeles",37.87148,-122.26221,,,,"Clarity","Clarity"
2812665,"VLSB","pm25",4.36,"µg/m³","2024-04-27T19:29:43Z","2024-04-27T12:29:43-07:00","America/Los_Angeles",37.87148,-122.26221,,,,"Clarity","Clarity"
2812665,"VLSB","pm25",4.38,"µg/m³","2024-04-27T19:46:47Z","2024-04-27T12:46:47-07:00","America/Los_Angeles",37.87148,-122.26221,,,,"Clarity","Clarity"
2812665,"VLSB","pm25",4.39,"µg/m³","2024-04-27T20:03:51Z","2024-04-27T13:03:51-07:00","America/Los_Angeles",37.87148,-122.26221,,,,"Clarity","Clarity"
2812665,"VLSB","pm25",4.16,"µg/m³","2024-04-27T20:20:55Z","2024-04-27T13:20:55-07:00","America/Los_Angeles",37.87148,-122.26221,,,,"Clarity","Clarity"
2812665,"VLSB","pm25",4.89,"µg/m³","2024-04-27T20:37:59Z","2024-04-27T13:37:59-07:00","America/Los_Angeles",37.87148,-122.26221,,,,"Clarity","Clarity"
2812665,"VLSB","pm25",4.44,"µg/m³","2024-04-27T20:55:04Z","2024-04-27T13:55:04-07:00","America/Los_Angeles",37.87148,-122.26221,,,,"Clarity","Clarity"
2812665,"VLSB","pm25",4.67,"µg/m³","2024-04-27T21:12:08Z","2024-04-27T14:12:08-07:00","America/Los_Angeles",37.87148,-122.26221,,,,"Clarity","Clarity"
2812665,"VLSB","pm25",5.25,"µg/m³","2024-04-27T21:29:12Z","2024-04-27T14:29:12-07:00","America/Los_Angeles",37.87148,-122.26221,,,,"Clarity","Clarity"
2812665,"VLSB","pm25",4.95,"µg/m³","2024-04-27T21:46:16Z","2024-04-27T14:46:16-07:00","America/Los_Angeles",37.87148,-122.26221,,,,"Clarity","Clarity"
2812665,"VLSB","pm25",4.76,"µg/m³","2024-04-27T22:03:21Z","2024-04-27T15:03:21-07:00","America/Los_Angeles",37.87148,-122.26221,,,,"Clarity","Clarity"
2812665,"VLSB","pm25",4.31,"µg/m³","2024-04-27T22:20:25Z","2024-04-27T15:20:25-07:00","America/Los_Angeles",37.87148,-122.26221,,,,"Clarity","Clarity"
2812665,"VLSB","pm25",4.21,"µg/m³","2024-04-27T22:37:29Z","2024-04-27T15:37:29-07:00","America/Los_Angeles",37.87148,-122.26221,,,,"Clarity","Clarity"
2812665,"VLSB","pm25",5.05,"µg/m³","2024-04-27T22:54:34Z","2024-04-27T15:54:34-07:00","America/Los_Angeles",37.87148,-122.26221,,,,"Clarity","Clarity"
2812665,"VLSB","pm25",3.71,"µg/m³","2024-04-27T23:11:38Z","2024-04-27T16:11:38-07:00","America/Los_Angeles",37.87148,-122.26221,,,,"Clarity","Clarity"
2812665,"VLSB","pm25",4.58,"µg/m³","2024-04-27T23:28:43Z","2024-04-27T16:28:43-07:00","America/Los_Angeles",37.87148,-122.26221,,,,"Clarity","Clarity"
2812665,"VLSB","pm25",4.31,"µg/m³","2024-04-27T23:45:49Z","2024-04-27T16:45:49-07:00","America/Los_Angeles",37.87148,-122.26221,,,,"Clarity","Clarity"
2812665,"VLSB","pm25",5.4,"µg/m³","2024-04-28T00:02:54Z","2024-04-27T17:02:54-07:00","America/Los_Angeles",37.87148,-122.26221,,,,"Clarity","Clarity"
2812665,"VLSB","pm25",4.32,"µg/m³","2024-04-28T00:20:00Z","2024-04-27T17:20:00-07:00","America/Los_Angeles",37.87148,-122.26221,,,,"Clarity","Clarity"
2812665,"VLSB","pm25",4.72,"µg/m³","2024-04-28T00:37:06Z","2024-04-27T17:37:06-07:00","America/Los_Angeles",37.87148,-122.26221,,,,"Clarity","Clarity"
2812665,"VLSB","pm25",4.77,"µg/m³","2024-04-28T00:54:11Z","2024-04-27T17:54:11-07:00","America/Los_Angeles",37.87148,-122.26221,,,,"Clarity","Clarity"
2812665,"VLSB","pm25",4.8,"µg/m³","2024-04-28T01:11:17Z","2024-04-27T18:11:17-07:00","America/Los_Angeles",37.87148,-122.26221,,,,"Clarity","Clarity"
2812665,"VLSB","pm25",4.31,"µg/m³","2024-04-28T01:28:22Z","2024-04-27T18:28:22-07:00","America/Los_Angeles",37.87148,-122.26221,,,,"Clarity","Clarity"
2812665,"VLSB","pm25",3.75,"µg/m³","2024-04-28T01:45:28Z","2024-04-27T18:45:28-07:00","America/Los_Angeles",37.87148,-122.26221,,,,"Clarity","Clarity"
2812665,"VLSB","pm25",3.89,"µg/m³","2024-04-28T02:02:34Z","2024-04-27T19:02:34-07:00","America/Los_Angeles",37.87148,-122.26221,,,,"Clarity","Clarity"
2812665,"VLSB","pm25",4.57,"µg/m³","2024-04-28T02:19:39Z","2024-04-27T19:19:39-07:00","America/Los_Angeles",37.87148,-122.26221,,,,"Clarity","Clarity"
2812665,"VLSB","pm25",4.08,"µg/m³","2024-04-28T02:36:45Z","2024-04-27T19:36:45-07:00","America/Los_Angeles",37.87148,-122.26221,,,,"Clarity","Clarity"
2812665,"VLSB","pm25",4.01,"µg/m³","2024-04-28T02:53:50Z","2024-04-27T19:53:50-07:00","America/Los_Angeles",37.87148,-122.26221,,,,"Clarity","Clarity"
2812665,"VLSB","pm25",3.24,"µg/m³","2024-04-28T03:10:56Z","2024-04-27T20:10:56-07:00","America/Los_Angeles",37.87148,-122.26221,,,,"Clarity","Clarity"
2812665,"VLSB","pm25",3.57,"µg/m³","2024-04-28T03:28:02Z","2024-04-27T20:28:02-07:00","America/Los_Angeles",37.87148,-122.26221,,,,"Clarity","Clarity"
2812665,"VLSB","pm25",3.8,"µg/m³","2024-04-28T03:45:07Z","2024-04-27T20:45:07-07:00","America/Los_Angeles",37.87148,-122.26221,,,,"Clarity","Clarity"
2812665,"VLSB","pm25",3.81,"µg/m³","2024-04-28T04:02:13Z","2024-04-27T21:02:13-07:00","America/Los_Angeles",37.87148,-122.26221,,,,"Clarity","Clarity"
2812665,"VLSB","pm25",3.2,"µg/m³","2024-04-28T04:19:19Z","2024-04-27T21:19:19-07:00","America/Los_Angeles",37.87148,-122.26221,,,,"Clarity","Clarity"
